gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,50,0,0,0,0,0,0,0,0,0,27.78261940791119,1358.6090286490196,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,14,1,0,0,1,0,0,1,1,1,100.27459260213654,1417.6108070805644,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,69.73508691369386,69.73508691369386,0,1,0,1,0,0,1,0,0,0,1
1,0,1,1,6,1,0,0,0,0,0,0,0,1,75.39934332951145,504.6463182187373,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,68,1,1,0,1,1,0,1,1,1,107.28827309594386,7311.547569654761,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,4,1,1,0,0,0,0,0,0,0,77.6840175702359,305.82928155125234,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,4,1,0,0,0,0,0,1,0,0,77.87407423550074,299.28268976541557,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,40,1,0,0,0,0,0,0,0,1,88.46357330070032,3438.863015073433,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,7,1,0,0,0,0,0,0,0,1,84.0494436995567,647.3647766498877,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,3,0,0,0,0,0,0,0,0,0,44.10113016745326,128.2907106872697,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.08510537270569,20.08510537270569,0,0,1,1,0,0,0,0,0,0,1
0,0,0,0,39,1,1,0,0,0,0,1,0,1,91.84034314657808,3543.9676825280167,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,39,1,1,0,1,0,0,0,0,0,77.01318715139071,2922.948863242921,0,0,0,1,0,0,0,1,0,0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,1,74.96954751843953,144.1616713137017,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,1,0,0,0,0,1,75.10625379142243,75.10625379142243,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,22,1,0,0,0,0,0,0,0,0,52.60657148867445,1208.0256989329048,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,13,1,0,0,0,0,0,0,0,0,51.77412723836592,689.4237005724281,1,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,0,0,0,1,0,0,79.15104743661622,79.15104743661622,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,12,1,0,0,0,0,0,0,0,1,79.96307141492895,967.6170609275413,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,54,0,0,0,0,0,0,0,0,1,48.505576768895764,2573.3414538549887,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,12,1,1,0,0,0,0,0,0,1,88.37055918466567,1076.0333474814904,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,8,1,0,0,0,0,0,0,0,1,86.21867557266913,649.8417386732239,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,15,1,0,0,0,0,0,1,0,0,88.05468097284967,1275.370195715465,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,8,1,0,0,0,0,0,0,0,1,74.50310183818144,610.7064779271741,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,62,1,1,1,0,0,0,0,1,1,101.5139910123664,6314.67149566412,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,19,1,1,0,0,0,0,0,1,1,98.38352034487941,1875.2504424377303,0,1,0,0,0,0,0,0,1,0,1
0,0,1,0,13,1,0,0,0,0,0,1,0,0,87.5807299906271,1227.1591967197796,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,35,1,1,0,1,0,0,1,0,1,99.15303832483623,3615.684960564865,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,40,1,1,0,1,0,0,1,1,1,103.51178395632763,4278.577243052389,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,60,1,1,0,0,0,0,1,0,1,94.38904097371176,5687.251860747358,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,69.71028166673379,69.71028166673379,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,18,1,1,0,0,0,0,0,1,1,99.18790947422758,1777.577546672254,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,78.91558544591884,244.3406750437795,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,18,1,0,0,0,0,0,0,0,0,49.4622238483282,876.2726310771008,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0,4,1,0,0,0,0,0,0,1,1,96.57517583944181,385.54564091084706,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,21,1,0,0,0,0,0,1,0,1,92.31410614407278,2006.2213050380376,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,23,1,1,0,0,0,0,0,0,1,78.22104731489031,1842.8623982346671,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,25,1,0,0,0,0,0,1,1,1,97.81152065027766,2366.6052226082147,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,5,1,0,0,0,0,0,0,0,1,85.14807021046377,425.3101156147444,0,1,0,1,0,0,0,0,0,0,1
0,0,1,0,65,1,1,0,0,1,0,1,1,0,106.69706397506665,6972.004321934775,0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,1,1,1,0,0,0,0,0,0,1,75.79164723298442,75.79164723298442,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,12,1,0,0,0,0,0,0,0,1,87.11580156872397,1077.2843207763333,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.2613585177853,70.2613585177853,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.622714847155496,24.622714847155496,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,44.66580866736375,130.6328798021546,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,26,1,0,0,0,0,0,1,0,0,90.40180673394545,2351.2478784495547,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,4,1,0,0,0,0,0,0,0,0,45.50360782659742,193.517753780215,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,58,1,1,0,1,0,0,1,1,0,102.38685717495855,6026.582524584731,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,23,1,0,0,0,0,0,0,1,1,88.85701291239513,2039.0041900168337,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.73731759774496,19.73731759774496,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0,17,1,0,0,0,0,0,1,1,0,97.86449982628896,1623.7035758417994,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,7,1,0,0,1,0,0,1,1,1,98.89723247616456,672.5586915358017,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,40,0,0,0,0,0,0,1,0,0,64.97161953588679,2569.7187910234343,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,1,73.11688399189529,278.23961330631766,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,1,84.62342612211381,84.62342612211381,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,27,1,1,0,0,0,0,0,0,1,91.24538318021519,2443.6415441250256,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,50.65833040645179,50.65833040645179,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,31,1,0,0,0,0,1,0,0,0,97.15801763341489,2912.094139020061,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,10,1,0,0,0,0,0,0,1,1,87.42720990084663,864.1363950495767,0,1,0,1,0,0,0,0,0,0,1
0,0,1,0,52,1,1,0,1,0,0,1,1,0,105.69978295678158,5611.995553201463,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,69.53939762369474,69.53939762369474,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,52.128466087469185,114.07937650580301,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,13,1,1,0,0,0,0,1,0,1,91.91955296774606,1300.127916869057,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,46,1,0,0,1,0,0,0,1,0,97.90810485833023,4570.455287551257,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,5,1,0,0,0,0,0,1,0,1,89.15506954533123,477.0791251815962,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,39,1,0,0,0,0,0,0,0,1,84.09721844243505,3202.146997998209,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,3,1,0,0,0,0,0,0,0,1,73.06693221709821,204.80371403066493,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,76.27109179864009,76.27109179864009,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,38,1,1,0,0,1,0,1,1,1,103.6847405589998,3999.2886844258346,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,42,1,1,0,1,0,0,1,1,1,103.04831445302545,4295.08857421709,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,10,1,1,0,0,0,0,0,0,0,86.28827192966462,832.1640405714751,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,49,1,1,0,0,0,0,0,0,1,79.25338506243884,3804.915414763878,0,1,0,1,0,0,0,0,0,0,1
0,0,1,0,7,0,0,0,0,0,0,0,0,0,49.200074160129006,331.15798618420916,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,67,1,1,0,0,0,0,1,1,0,101.55672288797889,6863.552538631282,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,11,1,0,0,0,0,0,0,1,1,86.40261557671526,951.5434722655781,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,43,1,1,0,0,0,0,1,1,1,96.94065051239895,4368.268940296182,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,43.368158743290294,43.368158743290294,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,80.3168936072066,80.3168936072066,0,1,0,1,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,25.763009312686165,25.763009312686165,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,12,1,0,0,0,0,0,1,1,1,98.43357821914687,1133.255473926951,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.121653043995074,20.121653043995074,0,0,1,1,0,0,0,0,0,1,1
1,1,1,0,31,1,0,0,0,0,0,1,1,1,97.32070527663363,2916.7582642193543,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.28547189826448,70.28547189826448,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.12513083171383,70.12513083171383,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,27,0,0,0,1,0,0,0,0,1,57.459022586388905,1618.8034106043006,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.24709402496046,20.24709402496046,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0,1,1,0,0,0,0,0,0,1,1,54.794288380805654,54.794288380805654,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0,13,1,1,0,0,0,0,1,0,1,98.25690448746464,1306.1266690558468,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,32,1,0,0,0,0,0,0,1,0,86.75831133354778,2746.052498289307,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,1,82.64738526695272,320.1635570628479,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,16,1,1,0,0,1,0,0,1,1,94.85608055854128,1592.2420519977825,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,5,1,0,0,0,1,0,0,0,1,75.74838773650538,345.3967739706117,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,37,1,1,0,0,1,0,1,1,1,99.48398431206213,3762.9705506890346,0,1,0,1,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.81387465635291,69.81387465635291,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,6,0,0,0,0,0,0,0,0,1,45.249674078045835,290.773290756099,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,79.6190324963734,79.6190324963734,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,1,0,1,79.9277397694295,79.9277397694295,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,10,1,0,0,0,0,0,1,1,1,98.44483462829427,1058.3349546724269,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,29.604369681935992,79.38270689818575,1,0,0,1,0,0,0,0,0,0,1
0,0,1,0,16,1,0,0,0,0,0,1,0,1,90.31300067407501,1539.0451789464007,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,7,1,0,0,0,0,0,0,0,0,48.913455203840925,344.9460144845003,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,6,1,0,0,0,0,0,0,0,0,44.707949787117286,268.10460226160313,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,3,1,1,0,0,0,0,0,1,0,90.98422324171213,258.0743923475925,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,23,1,1,0,0,1,0,1,1,1,103.56615879631478,2481.800160016388,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,20,1,0,0,0,0,0,1,1,0,92.66296987107235,1902.5695560485296,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,1,0,0,0,0,1,1,0,95.44047648523708,95.44047648523708,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,1,1,0,0,0,0,0,0,1,74.6836303775152,74.6836303775152,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,48.549326424573394,91.64072746146073,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0,15,1,0,0,0,0,0,1,0,0,86.8190505464537,1350.0280040951384,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,1,1,1,89.37755308532374,89.37755308532374,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,7,1,1,0,0,0,0,0,0,0,73.82714941651237,520.2379660553939,0,0,0,1,0,0,0,0,1,0,1
0,0,0,0,36,1,1,0,1,0,0,1,0,1,97.15840194330234,3619.4504229096156,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,8,1,0,1,0,0,0,0,0,0,74.28627203328658,639.3259698359732,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,13,0,0,0,0,0,0,0,0,0,23.15502347559314,300.171706545681,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,34,1,0,0,0,0,0,0,0,0,75.73834348605442,2574.133455650307,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,42,1,1,0,0,0,0,0,1,1,95.54461063570997,4027.862598354825,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,11,1,0,0,0,0,0,0,0,1,74.42062057778767,830.8631776995322,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,58,1,0,0,0,1,0,1,1,1,104.5078986351241,6141.755569802916,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,49,1,0,0,0,1,0,0,0,0,73.6124885949208,3577.445300809794,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,64,1,1,0,1,0,1,1,1,1,105.37149169368003,6900.8197132420055,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,28,0,0,0,0,0,0,0,0,0,45.47602159939655,1128.805737769297,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,70.70206629419472,137.24931778794158,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,0,0,0,0,1,76.86899409525243,76.86899409525243,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.66919169434018,44.66919169434018,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,8,1,1,0,0,0,0,0,0,1,84.91892436303324,764.6829562105311,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,37,1,1,0,0,0,0,0,0,1,76.38527845621971,2855.9436277417776,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,31,1,0,0,0,1,0,1,0,0,94.58982096291892,3026.312205805176,0,1,0,0,0,0,0,0,1,0,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.516146291824423,19.516146291824423,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,74.28492696026412,152.9417650922468,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,8,0,0,0,0,0,0,0,0,1,37.013318692792105,294.90050141855227,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,65,1,1,0,0,0,0,1,0,1,86.87236443699017,5677.158804895977,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,34,0,0,0,0,0,0,0,0,1,63.48533805562925,2088.002181928218,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,17,1,1,0,0,1,0,0,0,0,86.49735797282716,1462.3422060952014,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,3,1,1,0,0,0,0,0,0,1,78.0279386283261,236.79295369086879,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,50,1,1,0,1,0,0,1,1,1,103.11061233829808,5134.740081339999,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,8,1,0,0,0,0,0,0,1,1,86.14614921496127,731.9217298054349,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,67,1,1,0,1,0,0,1,1,1,104.80004340699209,7191.304064169964,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.84405814963527,135.04845991075177,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.805816629519807,61.58501484647042,0,0,1,1,0,0,0,0,0,0,1
0,0,0,0,49,1,1,0,1,0,0,0,1,1,105.28440047874047,5121.839110302715,0,1,0,1,0,0,0,0,0,0,1
1,1,0,0,25,1,1,0,0,0,0,1,0,1,89.96161982466349,2275.141356905586,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,42,1,1,0,1,1,0,1,0,1,109.27971987111171,4534.65724726101,0,1,0,0,0,0,0,0,1,0,1
0,0,1,0,33,0,0,1,0,0,0,0,1,0,68.71933894100786,2181.6817213063964,0,0,0,0,0,0,0,0,1,0,1
0,1,1,0,25,1,0,0,1,1,0,0,1,1,98.34910689341983,2514.280054115832,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,35,1,0,0,1,0,0,0,0,1,64.01193685602695,2261.111967496435,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,6,1,1,0,0,0,0,0,0,0,75.18143909591309,475.403196545906,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,54.951670571503364,54.951670571503364,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,56,1,1,0,0,0,0,0,1,1,95.96465347270038,5437.628755732137,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,37,1,0,0,0,0,1,0,0,0,81.28670787136528,2914.105993430293,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,3,0,0,0,0,0,0,0,0,0,35.4690448261616,93.409346615159,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,70,1,1,0,0,1,0,1,1,1,104.93234009427775,7360.8608673391855,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,23,1,1,0,0,0,0,0,0,1,90.00440239721708,1941.580719017434,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,4,1,0,0,0,0,0,1,0,0,78.9181709692904,302.8689350684322,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,55,1,1,0,0,1,0,1,1,1,102.65853047386985,5719.612621732241,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,47,0,0,0,1,0,0,1,0,1,48.63930401064904,2110.2613613077356,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1,4,1,0,0,0,0,0,0,0,0,46.41468605632885,181.9415061640355,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,1,0,0,1,0,0,91.08633895677391,91.08633895677391,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,1,0,0,0,0,1,1,1,93.56206269387854,93.56206269387854,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,74.80582351487978,301.2928713335201,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,56,1,1,1,0,1,0,0,0,0,103.09948626524503,5792.194907496242,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,15,1,0,0,0,0,0,0,0,1,74.20984105444143,1145.8740601532031,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.05,45.05,1,0,0,1,0,0,0,0,0,1,1
1,0,1,0,10,1,1,0,0,0,0,1,1,1,98.38428789862759,1073.4602353850362,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,1,1,1,88.96329357235605,88.96329357235605,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,78.35184823666683,242.04772074210257,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,1,1,0,0,0,0,0,0,1,75.5040291101544,75.5040291101544,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,48,1,1,0,0,1,0,0,0,0,84.19216537665038,4060.2417656219254,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,54.67583323473388,235.73771683663776,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,8,1,1,0,0,1,0,1,0,0,100.78267165283546,779.9712654179486,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,8,1,0,0,0,0,0,0,1,1,93.0605897434361,741.3532998539581,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.763472206877484,29.763472206877484,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,53.30138718211969,107.95274595312169,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,37,1,1,0,0,1,0,1,1,1,100.32969870186517,3752.69181768845,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,61,1,1,0,1,0,0,1,1,1,105.36079664951716,6561.295363569885,0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,12,1,1,0,0,0,0,0,0,1,89.1472068410301,1076.428835955949,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,3,1,0,0,0,1,0,1,1,1,99.06296799969407,287.4739873996405,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,12,1,0,0,0,0,0,0,1,0,86.4376377940214,1008.6526471373388,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,7,1,1,0,0,0,0,0,0,1,75.59488752964408,552.6438840022821,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,12,1,0,0,0,0,0,1,1,0,94.68742763631124,1117.1386639427121,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,17,1,1,0,0,0,0,1,1,1,98.79372040478498,1749.091637752765,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,19,1,0,0,0,0,0,0,0,1,79.01474039340175,1560.445835278732,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,25.16151370928331,25.16151370928331,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,11,1,0,0,0,0,0,0,0,1,78.92864403749742,927.3453938120093,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,13,1,1,0,0,0,0,1,0,1,97.78447415424179,1305.760083769958,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,81.93490094751124,165.502905352956,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,2,1,1,0,0,0,0,1,0,1,92.55020866799892,193.68215776199992,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.916197464627228,32.357912725452856,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0,60,1,1,0,0,1,0,1,1,1,102.7389621972764,6233.974327820486,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,15,1,0,0,0,0,0,1,0,0,86.20960201793795,1270.459254484325,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,5,0,0,0,0,0,0,0,0,0,25.616109927462443,133.2466840207244,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,71.01978789389052,280.9734376616904,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,9,1,1,0,0,0,0,1,1,1,95.29094548653917,897.5183156020935,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,4,0,0,0,0,0,0,0,0,0,45.98701613016681,193.79043009088684,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0,37,1,1,0,0,0,0,1,1,1,97.30705473519396,3625.555910832702,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,61,1,1,0,0,1,0,1,1,1,101.71022636563954,6408.982888088869,0,1,0,0,0,0,0,0,1,0,1
0,0,1,1,4,1,0,0,0,0,1,0,0,0,58.06105052916728,233.34973122487304,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,65,1,1,0,0,0,0,1,1,1,104.68187727623177,6861.242789959654,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,1,1,0,89.24476959755869,89.24476959755869,0,1,0,1,0,0,0,0,0,0,1
0,0,1,0,10,1,0,0,0,0,0,0,0,0,68.90854262164615,737.8266821667831,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,3,1,0,0,0,0,0,0,0,1,73.90419752037386,257.1451581872079,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,4,1,1,0,1,0,0,0,1,1,92.40896137229593,367.38117486080256,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,35,1,0,1,1,0,0,0,0,0,60.87650192851076,2267.0804857757066,1,0,0,1,0,0,0,0,0,0,1
1,1,0,0,19,0,0,0,0,0,0,1,0,1,45.42769125010633,824.0202910460271,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,53,1,0,0,0,1,0,0,1,0,94.39866462077657,5013.977606313136,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,35.110979451417016,139.51676629013932,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,49,1,1,0,0,1,0,0,1,0,102.98719751176905,5035.783581870772,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,26,0,0,0,0,0,0,0,0,1,29.18274183261168,718.6023166713773,1,0,0,1,0,0,0,0,0,0,1
